InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
538784,22752,SET 7 BABUSHKA NESTING BOXES,4,2023-08-04 04:00:17,7.54,12729.0
538784,20728,LUNCH BAG CARS BLUE,1,2023-08-04 04:00:17,1.7,12729.0
538784,71053,WHITE METAL LANTERN,2,2023-08-04 04:00:17,3.38,12729.0
538784,22745,POPPY'S PLAYHOUSE BEDROOM,3,2023-08-04 04:00:17,2.18,12729.0
538785,22386,JUMBO BAG PINK POLKADOT,6,2023-07-15 23:42:47,1.94,12687.0
538785,22749,POPPY'S PLAYHOUSE LIVINGROOM,1,2023-07-15 23:42:47,2.08,12687.0
538785,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-07-15 23:42:47,4.27,12687.0
538785,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-07-15 23:42:47,2.42,12687.0
538785,20727,LUNCH BAG BLACK SKULL.,1,2023-07-15 23:42:47,1.73,12687.0
538786,20726,LUNCH BAG WOODLAND,3,2023-12-02 02:42:21,1.71,12993.0
538786,22633,HAND WARMER UNION JACK,1,2023-12-02 02:42:21,1.82,12993.0
538786,20727,LUNCH BAG BLACK SKULL.,3,2023-12-02 02:42:21,1.64,12993.0
538787,85099B,JUMBO BAG RED RETROSPOT,24,2023-03-06 15:24:27,1.88,12588.0
538787,47566,PARTY BUNTING,1,2023-03-06 15:24:27,4.63,12588.0
538787,85099F,JUMBO BAG STRAWBERRY,2,2023-03-06 15:24:27,1.99,12588.0
538787,20726,LUNCH BAG WOODLAND,2,2023-03-06 15:24:27,1.64,12588.0
538787,22632,HAND WARMER RED POLKA DOT,12,2023-03-06 15:24:27,1.83,12588.0
538788,22748,POPPY'S PLAYHOUSE KITCHEN,4,2023-11-02 22:08:21,2.05,13063.0
538788,85099B,JUMBO BAG RED RETROSPOT,1,2023-11-02 22:08:21,1.89,13063.0
538788,21931,JUMBO STORAGE BAG SUKI,4,2023-11-02 22:08:21,1.94,13063.0
538788,22632,HAND WARMER RED POLKA DOT,4,2023-11-02 22:08:21,1.84,13063.0
538788,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-11-02 22:08:21,4.29,13063.0
538789,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-07-21 11:41:19,7.86,13071.0
538789,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-07-21 11:41:19,2.03,13071.0
538789,20725,LUNCH BAG RED RETROSPOT,4,2023-07-21 11:41:19,1.73,13071.0
538789,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2023-07-21 11:41:19,1.95,13071.0
538790,22752,SET 7 BABUSHKA NESTING BOXES,3,2023-07-07 23:41:44,7.8,
538790,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-07-07 23:41:44,4.38,
538790,22745,POPPY'S PLAYHOUSE BEDROOM,12,2023-07-07 23:41:44,2.05,
538790,20727,LUNCH BAG BLACK SKULL.,6,2023-07-07 23:41:44,1.7,
538790,85099B,JUMBO BAG RED RETROSPOT,1,2023-07-07 23:41:44,1.94,
538790,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-07-07 23:41:44,2.46,
538791,85099B,JUMBO BAG RED RETROSPOT,1,2023-03-05 21:39:45,1.9,12681.0
538791,84406B,CREAM CUPID HEARTS COAT HANGER,6,2023-03-05 21:39:45,2.83,12681.0
538791,22632,HAND WARMER RED POLKA DOT,3,2023-03-05 21:39:45,1.87,12681.0
538792,20727,LUNCH BAG BLACK SKULL.,1,2023-05-20 20:20:42,1.72,12485.0
538792,21931,JUMBO STORAGE BAG SUKI,4,2023-05-20 20:20:42,1.96,12485.0
538792,22383,LUNCH BAG SUKI DESIGN,2,2023-05-20 20:20:42,1.6,12485.0
538792,22749,POPPY'S PLAYHOUSE LIVINGROOM,2,2023-05-20 20:20:42,2.16,12485.0
C538793,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-1,2023-05-10 01:10:16,3.39,12713.0
C538793,22752,SET 7 BABUSHKA NESTING BOXES,-3,2023-05-10 01:10:16,7.65,12713.0
C538793,20728,LUNCH BAG CARS BLUE,-1,2023-05-10 01:10:16,1.65,12713.0
C538793,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-3,2023-05-10 01:10:16,4.25,12713.0
538794,22749,POPPY'S PLAYHOUSE LIVINGROOM,1,2023-10-30 02:41:12,2.13,12824.0
538794,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2023-10-30 02:41:12,3.43,12824.0
538795,21931,JUMBO STORAGE BAG SUKI,1,2023-06-09 07:11:33,2.04,12757.0
538795,22630,DOORMAT KEEP CALM AND COME IN,1,2023-06-09 07:11:33,6.72,12757.0
538795,22383,LUNCH BAG SUKI DESIGN,2,2023-06-09 07:11:33,1.71,12757.0
538795,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-06-09 07:11:33,3.51,12757.0
538795,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-06-09 07:11:33,3.29,12757.0
538795,22384,LUNCH BAG PINK POLKADOT,2,2023-06-09 07:11:33,1.72,12757.0
538796,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-02-20 08:18:37,7.67,12574.0
538796,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-02-20 08:18:37,2.6,12574.0
538796,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2023-02-20 08:18:37,1.86,12574.0
538796,22384,LUNCH BAG PINK POLKADOT,2,2023-02-20 08:18:37,1.71,12574.0
538796,22310,IVORY KNITTED MUG COSY,1,2023-02-20 08:18:37,1.72,12574.0
538796,20727,LUNCH BAG BLACK SKULL.,1,2023-02-20 08:18:37,1.66,12574.0
538797,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-11-17 13:59:55,7.99,12486.0
538797,85099B,JUMBO BAG RED RETROSPOT,12,2023-11-17 13:59:55,1.92,12486.0
538798,20726,LUNCH BAG WOODLAND,24,2023-10-15 14:25:12,1.69,12729.0
538798,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,12,2023-10-15 14:25:12,1.98,12729.0
538798,22632,HAND WARMER RED POLKA DOT,24,2023-10-15 14:25:12,1.86,12729.0
538798,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-10-15 14:25:12,2.67,12729.0
538799,20725,LUNCH BAG RED RETROSPOT,24,2023-05-16 20:27:58,1.58,12864.0
538799,22386,JUMBO BAG PINK POLKADOT,1,2023-05-16 20:27:58,1.96,12864.0
538799,21931,JUMBO STORAGE BAG SUKI,1,2023-05-16 20:27:58,1.99,12864.0
538799,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-05-16 20:27:58,1.75,12864.0
538799,22633,HAND WARMER UNION JACK,2,2023-05-16 20:27:58,1.85,12864.0
538800,22310,IVORY KNITTED MUG COSY,1,2023-11-29 06:42:52,1.66,13123.0
538801,22384,LUNCH BAG PINK POLKADOT,2,2023-11-09 23:43:19,1.7,12546.0
538801,71053,WHITE METAL LANTERN,1,2023-11-09 23:43:19,3.48,12546.0
538801,22382,LUNCH BAG SPACEBOY DESIGN,1,2023-11-09 23:43:19,1.69,12546.0
538801,22383,LUNCH BAG SUKI DESIGN,1,2023-11-09 23:43:19,1.64,12546.0
538801,85099F,JUMBO BAG STRAWBERRY,12,2023-11-09 23:43:19,1.99,12546.0
538802,22384,LUNCH BAG PINK POLKADOT,3,2023-03-31 07:19:41,1.66,12877.0
538802,20728,LUNCH BAG CARS BLUE,12,2023-03-31 07:19:41,1.66,12877.0
538802,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,24,2023-03-31 07:19:41,1.87,12877.0
538802,22752,SET 7 BABUSHKA NESTING BOXES,6,2023-03-31 07:19:41,7.48,12877.0
538802,84406B,CREAM CUPID HEARTS COAT HANGER,24,2023-03-31 07:19:41,2.83,12877.0
538803,22384,LUNCH BAG PINK POLKADOT,6,2023-04-26 08:55:38,1.58,12355.0
538804,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-05-26 23:09:42,2.04,12877.0
538804,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-05-26 23:09:42,2.15,12877.0
538804,22630,DOORMAT KEEP CALM AND COME IN,1,2023-05-26 23:09:42,6.49,12877.0
538805,47566,PARTY BUNTING,1,2023-11-12 11:07:37,4.59,13051.0
538805,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2023-11-12 11:07:37,1.89,13051.0
538806,22382,LUNCH BAG SPACEBOY DESIGN,12,2023-09-11 11:04:16,1.61,13066.0
538806,22310,IVORY KNITTED MUG COSY,1,2023-09-11 11:04:16,1.6,13066.0
538807,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-09-15 15:17:51,4.1,12815.0
538807,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2023-09-15 15:17:51,1.89,12815.0
538808,20727,LUNCH BAG BLACK SKULL.,1,2023-08-08 13:00:33,1.58,13111.0
538808,22749,POPPY'S PLAYHOUSE LIVINGROOM,3,2023-08-08 13:00:33,2.08,13111.0
538808,20726,LUNCH BAG WOODLAND,2,2023-08-08 13:00:33,1.71,13111.0
538808,21931,JUMBO STORAGE BAG SUKI,2,2023-08-08 13:00:33,1.94,13111.0
538809,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-07-05 20:52:08,2.04,12845.0
538809,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-07-05 20:52:08,4.04,12845.0
538809,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2023-07-05 20:52:08,1.72,12845.0
538809,71053,WHITE METAL LANTERN,2,2023-07-05 20:52:08,3.48,12845.0
538809,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-07-05 20:52:08,3.48,12845.0
538810,22749,POPPY'S PLAYHOUSE LIVINGROOM,1,2023-10-15 17:35:00,2.01,12687.0
538810,22633,HAND WARMER UNION JACK,3,2023-10-15 17:35:00,1.93,12687.0
538810,22748,POPPY'S PLAYHOUSE KITCHEN,3,2023-10-15 17:35:00,2.16,12687.0
538811,22633,HAND WARMER UNION JACK,3,2023-05-31 22:51:59,1.81,12611.0
538811,21730,GLASS STAR FROSTED T-LIGHT HOLDER,24,2023-05-31 22:51:59,4.32,12611.0
538811,47566,PARTY BUNTING,12,2023-05-31 22:51:59,4.83,12611.0
538812,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-02-07 12:28:30,7.59,12960.0
538812,22749,POPPY'S PLAYHOUSE LIVINGROOM,4,2023-02-07 12:28:30,2.07,12960.0
538812,22632,HAND WARMER RED POLKA DOT,2,2023-02-07 12:28:30,1.86,12960.0
538812,22384,LUNCH BAG PINK POLKADOT,1,2023-02-07 12:28:30,1.64,12960.0
538812,71053,WHITE METAL LANTERN,2,2023-02-07 12:28:30,3.33,12960.0
C538813,47566,PARTY BUNTING,-4,2023-08-27 02:12:22,4.65,12758.0
C538813,20725,LUNCH BAG RED RETROSPOT,-5,2023-08-27 02:12:22,1.65,12758.0
C538813,71053,WHITE METAL LANTERN,-3,2023-08-27 02:12:22,3.39,12758.0
C538813,20727,LUNCH BAG BLACK SKULL.,-1,2023-08-27 02:12:22,1.65,12758.0
538814,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-02-07 12:22:19,4.33,12821.0
538814,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-02-07 12:22:19,2.8,12821.0
538814,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-02-07 12:22:19,3.34,12821.0
538814,20725,LUNCH BAG RED RETROSPOT,12,2023-02-07 12:22:19,1.62,12821.0
538814,22386,JUMBO BAG PINK POLKADOT,2,2023-02-07 12:22:19,1.95,12821.0
538814,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-02-07 12:22:19,7.3,12821.0
538815,85099F,JUMBO BAG STRAWBERRY,3,2023-05-13 00:31:10,1.94,12792.0
538815,71053,WHITE METAL LANTERN,1,2023-05-13 00:31:10,3.46,12792.0
538815,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-05-13 00:31:10,4.11,12792.0
538815,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-05-13 00:31:10,2.66,12792.0
538815,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-05-13 00:31:10,1.99,12792.0
538815,20727,LUNCH BAG BLACK SKULL.,2,2023-05-13 00:31:10,1.66,12792.0
538816,20725,LUNCH BAG RED RETROSPOT,1,2023-09-27 05:37:11,1.72,12877.0
538816,85099F,JUMBO BAG STRAWBERRY,4,2023-09-27 05:37:11,1.93,12877.0
538816,22384,LUNCH BAG PINK POLKADOT,6,2023-09-27 05:37:11,1.63,12877.0
538816,22383,LUNCH BAG SUKI DESIGN,3,2023-09-27 05:37:11,1.61,12877.0
538816,22749,POPPY'S PLAYHOUSE LIVINGROOM,1,2023-09-27 05:37:11,2.04,12877.0
538817,85099F,JUMBO BAG STRAWBERRY,2,2023-11-16 23:01:15,1.93,12899.0
538818,22386,JUMBO BAG PINK POLKADOT,1,2023-11-28 11:57:36,1.97,12854.0
538819,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-10-19 00:25:44,4.45,12736.0
538819,20725,LUNCH BAG RED RETROSPOT,6,2023-10-19 00:25:44,1.71,12736.0
538819,22752,SET 7 BABUSHKA NESTING BOXES,12,2023-10-19 00:25:44,7.92,12736.0
538819,22384,LUNCH BAG PINK POLKADOT,3,2023-10-19 00:25:44,1.61,12736.0
538820,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-05-20 10:31:09,2.48,13007.0
538820,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-05-20 10:31:09,3.44,13007.0
538820,85099F,JUMBO BAG STRAWBERRY,1,2023-05-20 10:31:09,1.99,13007.0
538821,22633,HAND WARMER UNION JACK,3,2023-06-30 05:18:54,1.77,13138.0
538821,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-06-30 05:18:54,7.47,13138.0
C538822,84406B,CREAM CUPID HEARTS COAT HANGER,-1,2023-05-17 19:55:49,2.75,
C538822,20728,LUNCH BAG CARS BLUE,-4,2023-05-17 19:55:49,1.65,
C538822,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-3,2023-05-17 19:55:49,2.55,
C538822,22632,HAND WARMER RED POLKA DOT,-5,2023-05-17 19:55:49,1.85,
538823,85099F,JUMBO BAG STRAWBERRY,3,2023-10-21 00:47:04,1.88,12729.0
538823,20727,LUNCH BAG BLACK SKULL.,1,2023-10-21 00:47:04,1.67,12729.0
538824,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-06-26 03:37:27,2.03,12835.0
538824,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-06-26 03:37:27,2.82,12835.0
538824,22630,DOORMAT KEEP CALM AND COME IN,1,2023-06-26 03:37:27,6.83,12835.0
538824,20726,LUNCH BAG WOODLAND,1,2023-06-26 03:37:27,1.73,12835.0
538824,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2023-06-26 03:37:27,2.54,12835.0
538825,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-04-20 02:17:52,3.53,12998.0
538825,22383,LUNCH BAG SUKI DESIGN,3,2023-04-20 02:17:52,1.67,12998.0
538825,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-04-20 02:17:52,2.14,12998.0
538826,22382,LUNCH BAG SPACEBOY DESIGN,2,2023-08-08 02:41:45,1.68,12877.0
538826,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-08-08 02:41:45,2.02,12877.0
538826,21931,JUMBO STORAGE BAG SUKI,1,2023-08-08 02:41:45,1.89,12877.0
538826,22386,JUMBO BAG PINK POLKADOT,6,2023-08-08 02:41:45,1.99,12877.0
538827,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-11-12 04:11:46,2.53,12607.0
538827,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2023-11-12 04:11:46,2.05,12607.0
538827,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-11-12 04:11:46,4.35,12607.0
538828,20728,LUNCH BAG CARS BLUE,1,2023-08-16 18:51:21,1.73,12958.0
538828,71053,WHITE METAL LANTERN,3,2023-08-16 18:51:21,3.23,12958.0
538828,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-08-16 18:51:21,2.02,12958.0
538828,20725,LUNCH BAG RED RETROSPOT,4,2023-08-16 18:51:21,1.66,12958.0
538828,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-08-16 18:51:21,2.78,12958.0
538829,22632,HAND WARMER RED POLKA DOT,2,2023-10-23 17:12:54,1.76,12758.0
538830,21931,JUMBO STORAGE BAG SUKI,4,2023-04-14 09:23:07,1.96,12877.0
538831,22383,LUNCH BAG SUKI DESIGN,2,2023-08-06 07:56:13,1.63,12877.0
538831,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-08-06 07:56:13,1.61,12877.0
538832,22749,POPPY'S PLAYHOUSE LIVINGROOM,3,2023-07-04 01:43:19,2.0,12596.0
538833,85099B,JUMBO BAG RED RETROSPOT,2,2023-04-03 21:03:23,1.86,
538833,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-04-03 21:03:23,2.58,
538833,22745,POPPY'S PLAYHOUSE BEDROOM,2,2023-04-03 21:03:23,2.02,
538834,22752,SET 7 BABUSHKA NESTING BOXES,6,2023-05-17 23:44:39,7.9,12927.0
538834,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-05-17 23:44:39,2.65,12927.0
538834,85099B,JUMBO BAG RED RETROSPOT,1,2023-05-17 23:44:39,1.98,12927.0
538834,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-05-17 23:44:39,3.46,12927.0
538835,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-07-31 04:57:38,2.77,13094.0
538835,47566,PARTY BUNTING,1,2023-07-31 04:57:38,4.42,13094.0
538836,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-10-16 07:29:06,4.05,12877.0
538836,20728,LUNCH BAG CARS BLUE,12,2023-10-16 07:29:06,1.61,12877.0
538836,22386,JUMBO BAG PINK POLKADOT,4,2023-10-16 07:29:06,1.93,12877.0
538836,20725,LUNCH BAG RED RETROSPOT,1,2023-10-16 07:29:06,1.71,12877.0
538837,22632,HAND WARMER RED POLKA DOT,3,2023-08-22 10:25:52,1.77,12745.0
538838,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-10-22 01:38:40,4.4,13025.0
538838,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-10-22 01:38:40,7.88,13025.0
538838,20727,LUNCH BAG BLACK SKULL.,3,2023-10-22 01:38:40,1.67,13025.0
538838,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2023-10-22 01:38:40,1.71,13025.0
538839,22382,LUNCH BAG SPACEBOY DESIGN,2,2023-10-31 13:17:16,1.61,12878.0
538839,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-10-31 13:17:16,2.73,12878.0
538839,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,12,2023-10-31 13:17:16,4.25,12878.0
538839,22630,DOORMAT KEEP CALM AND COME IN,6,2023-10-31 13:17:16,6.44,12878.0
538840,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-11-26 21:47:41,2.44,12978.0
538840,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2023-11-26 21:47:41,1.85,12978.0
538840,47566,PARTY BUNTING,1,2023-11-26 21:47:41,4.7,12978.0
538840,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-11-26 21:47:41,7.35,12978.0
538840,20727,LUNCH BAG BLACK SKULL.,3,2023-11-26 21:47:41,1.66,12978.0
538840,22749,POPPY'S PLAYHOUSE LIVINGROOM,12,2023-11-26 21:47:41,2.03,12978.0
538841,22749,POPPY'S PLAYHOUSE LIVINGROOM,1,2023-04-12 02:18:17,2.01,12438.0
538841,85099B,JUMBO BAG RED RETROSPOT,2,2023-04-12 02:18:17,1.86,12438.0
538841,71053,WHITE METAL LANTERN,1,2023-04-12 02:18:17,3.56,12438.0
538842,22382,LUNCH BAG SPACEBOY DESIGN,1,2023-07-29 15:08:17,1.62,12878.0
538842,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,2023-07-29 15:08:17,3.38,12878.0
538842,20725,LUNCH BAG RED RETROSPOT,1,2023-07-29 15:08:17,1.68,12878.0
538842,20727,LUNCH BAG BLACK SKULL.,3,2023-07-29 15:08:17,1.64,12878.0
538843,20726,LUNCH BAG WOODLAND,6,2023-09-11 09:13:30,1.63,12815.0
538843,22310,IVORY KNITTED MUG COSY,3,2023-09-11 09:13:30,1.63,12815.0
538843,22749,POPPY'S PLAYHOUSE LIVINGROOM,6,2023-09-11 09:13:30,2.02,12815.0
538843,22632,HAND WARMER RED POLKA DOT,4,2023-09-11 09:13:30,1.86,12815.0
538843,22383,LUNCH BAG SUKI DESIGN,1,2023-09-11 09:13:30,1.66,12815.0
538844,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2023-08-13 05:42:15,1.92,12722.0
538844,22632,HAND WARMER RED POLKA DOT,2,2023-08-13 05:42:15,1.78,12722.0
538844,22748,POPPY'S PLAYHOUSE KITCHEN,12,2023-08-13 05:42:15,2.05,12722.0
538844,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-08-13 05:42:15,4.31,12722.0
538844,20726,LUNCH BAG WOODLAND,1,2023-08-13 05:42:15,1.6,12722.0
538845,22752,SET 7 BABUSHKA NESTING BOXES,4,2023-11-07 22:58:21,7.61,12511.0
538846,71053,WHITE METAL LANTERN,6,2023-08-17 01:48:05,3.31,13070.0
538846,22633,HAND WARMER UNION JACK,3,2023-08-17 01:48:05,1.83,13070.0
538847,22749,POPPY'S PLAYHOUSE LIVINGROOM,6,2023-05-12 01:54:56,2.11,12857.0
538847,22384,LUNCH BAG PINK POLKADOT,2,2023-05-12 01:54:56,1.66,12857.0
538847,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-05-12 01:54:56,4.19,12857.0
538847,22386,JUMBO BAG PINK POLKADOT,6,2023-05-12 01:54:56,1.93,12857.0
538847,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2023-05-12 01:54:56,1.65,12857.0
538848,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,12,2023-05-16 15:32:02,4.12,12821.0
538849,85099B,JUMBO BAG RED RETROSPOT,6,2023-10-18 18:30:53,450.0,12544.0
538849,22310,IVORY KNITTED MUG COSY,2,2023-10-18 18:30:53,1.58,12544.0
538850,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2023-08-21 09:07:34,1.91,12877.0
538851,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-10-15 17:14:45,3.36,12877.0
538851,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-10-15 17:14:45,7.38,12877.0
538851,22310,IVORY KNITTED MUG COSY,2,2023-10-15 17:14:45,1.66,12877.0
538851,22383,LUNCH BAG SUKI DESIGN,3,2023-10-15 17:14:45,1.69,12877.0
538851,22384,LUNCH BAG PINK POLKADOT,3,2023-10-15 17:14:45,1.57,12877.0
538852,22633,HAND WARMER UNION JACK,4,2023-07-30 19:29:54,1.92,12810.0
538852,22748,POPPY'S PLAYHOUSE KITCHEN,2,2023-07-30 19:29:54,2.15,12810.0
538853,22382,LUNCH BAG SPACEBOY DESIGN,1,2023-08-03 15:33:18,1.59,12607.0
538853,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-08-03 15:33:18,2.66,12607.0
538853,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-08-03 15:33:18,3.54,12607.0
538853,20727,LUNCH BAG BLACK SKULL.,2,2023-08-03 15:33:18,1.72,12607.0
538853,22386,JUMBO BAG PINK POLKADOT,1,2023-08-03 15:33:18,1.96,12607.0
538853,22632,HAND WARMER RED POLKA DOT,1,2023-08-03 15:33:18,1.83,12607.0
538854,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-12-07 03:30:51,3.52,12878.0
538854,22310,IVORY KNITTED MUG COSY,3,2023-12-07 03:30:51,1.68,12878.0
538854,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-12-07 03:30:51,4.09,12878.0
538854,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-12-07 03:30:51,2.1,12878.0
538854,20727,LUNCH BAG BLACK SKULL.,2,2023-12-07 03:30:51,1.58,12878.0
538855,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-12-08 21:17:13,4.39,13030.0
538855,22383,LUNCH BAG SUKI DESIGN,2,2023-12-08 21:17:13,1.67,13030.0
538855,20725,LUNCH BAG RED RETROSPOT,4,2023-12-08 21:17:13,1.67,13030.0
538855,20728,LUNCH BAG CARS BLUE,4,2023-12-08 21:17:13,1.73,13030.0
538856,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-05-21 02:49:57,1.76,12607.0
538856,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2023-05-21 02:49:57,3.34,12607.0
538856,85099F,JUMBO BAG STRAWBERRY,1,2023-05-21 02:49:57,1.97,12607.0
538856,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-05-21 02:49:57,4.16,12607.0
538856,20727,LUNCH BAG BLACK SKULL.,1,2023-05-21 02:49:57,1.7,12607.0
538857,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-07-28 14:06:01,2.47,12415.0
538857,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-07-28 14:06:01,2.55,12415.0
538857,21931,JUMBO STORAGE BAG SUKI,1,2023-07-28 14:06:01,1.9,12415.0
538857,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-07-28 14:06:01,3.51,12415.0
538857,22386,JUMBO BAG PINK POLKADOT,4,2023-07-28 14:06:01,2.05,12415.0
538857,22630,DOORMAT KEEP CALM AND COME IN,1,2023-07-28 14:06:01,6.48,12415.0
538858,22632,HAND WARMER RED POLKA DOT,24,2023-10-09 19:02:27,1.84,
538858,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2023-10-09 19:02:27,3.47,
538859,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-06-20 03:57:45,7.29,12364.0
538859,85099B,JUMBO BAG RED RETROSPOT,3,2023-06-20 03:57:45,1.91,12364.0
538859,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-06-20 03:57:45,2.69,12364.0
538859,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-06-20 03:57:45,3.43,12364.0
538860,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-09-13 13:50:08,4.36,12587.0
538860,21931,JUMBO STORAGE BAG SUKI,3,2023-09-13 13:50:08,2.02,12587.0
538860,20728,LUNCH BAG CARS BLUE,4,2023-09-13 13:50:08,1.6,12587.0
538860,47566,PARTY BUNTING,6,2023-09-13 13:50:08,4.88,12587.0
538861,20726,LUNCH BAG WOODLAND,3,2023-10-31 10:14:22,1.67,12396.0
538861,22386,JUMBO BAG PINK POLKADOT,4,2023-10-31 10:14:22,1.88,12396.0
538861,22748,POPPY'S PLAYHOUSE KITCHEN,12,2023-10-31 10:14:22,2.19,12396.0
538862,22748,POPPY'S PLAYHOUSE KITCHEN,6,2023-08-17 06:35:44,2.13,12878.0
538862,71053,WHITE METAL LANTERN,4,2023-08-17 06:35:44,3.29,12878.0
538862,22632,HAND WARMER RED POLKA DOT,6,2023-08-17 06:35:44,1.9,12878.0
538862,20727,LUNCH BAG BLACK SKULL.,4,2023-08-17 06:35:44,1.57,12878.0
